,Year,Latitude,Longitude,Date,TOTN,TOTP,TOTK,TOTIRRIG,GWSO,DVS,LAI,RD,WSO,NAVAIL,PAVAIL,KAVAIL,WC,SM,IRRAD,TMIN,TMAX,TEMP,VAP,RAIN,WIND,Days Elapsed,Rewards
10,1984,50.0,5.0,01/13/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.033598363,23.2,0.0,3.739527,3.7488966,3.728054,10.660545,0.45950627,1680000.0,-2.19,2.27,0.45,6.054863,0.406,4.52,11.0,0.0
11,1984,50.0,5.0,01/14/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.033598363,24.4,0.0,4.080527,4.0898967,4.069054,11.452702,0.469373,1180000.0,-2.09,7.8,1.9,6.6241813,0.988,7.73,12.0,0.0
12,1984,50.0,5.0,01/15/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.033598363,25.6,0.0,4.421527,4.4308968,4.410054,12.602287,0.49227682,270000.0,0.39,9.37,4.51,7.8231106,1.72,7.12,13.0,0.0
13,1984,50.0,5.0,01/16/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.033598363,26.8,0.0,4.762527,4.771897,4.7510543,14.135765,0.52745396,1970000.0,-0.83,1.24,0.15,5.8506565,0.479,6.15,14.0,0.0
14,1984,50.0,5.0,01/17/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.033598363,28.0,0.0,5.103527,5.1128964,5.092054,14.453223,0.51618654,1770000.0,-0.04,5.75,1.89,6.7542396,1.078,6.91,15.0,0.0
15,1984,50.0,5.0,01/18/1984,0.0,0.0,0.0,0.0,0.0,6.694032e-06,0.033598363,29.2,0.0,5.444527,5.4538965,5.433054,15.348239,0.52562463,3860000.0,-0.62,6.74,3.17,6.9162602,0.578,6.43,16.0,0.0
16,1984,50.0,5.0,01/19/1984,0.0,0.0,0.0,0.0,0.0,3.7822425e-05,0.033598363,30.4,0.0,5.785527,5.7948966,5.774054,15.792248,0.51948184,4590000.0,-1.45,2.26,0.08,5.8165116,0.072,4.1,17.0,0.0
17,1984,50.0,5.0,01/20/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.033598363,31.6,0.0,6.126527,6.1358967,6.115054,15.740064,0.4981033,3740000.0,-3.1,0.69,-1.07,5.420306,0.09,2.77,18.0,0.0
18,1984,50.0,5.0,01/21/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.033598363,32.8,0.0,6.467527,6.476897,6.456054,15.713495,0.47906998,4060000.0,-4.13,2.02,-1.58,5.1390214,0.019,1.98,19.0,0.0
19,1984,50.0,5.0,01/22/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.033598363,34.0,0.0,6.808527,6.817897,6.7970543,15.62335,0.4595103,5570000.0,-3.41,0.69,-1.7,4.688284,0.001,3.45,20.0,0.0
20,1984,50.0,5.0,01/23/1984,0.0,0.0,0.0,0.5,0.0,3.9231938e-05,0.033598363,35.2,0.0,7.149527,7.1588964,7.138054,16.065033,0.45639297,1630000.0,-4.12,1.36,-1.43,5.165789,0.435,5.22,21.0,0.0
21,1984,50.0,5.0,01/24/1984,0.0,0.0,0.0,0.5,0.0,3.9231938e-05,0.033598363,36.4,0.0,7.490527,7.4998965,7.479054,17.284624,0.47485232,1680000.0,-2.34,1.51,-0.53,5.5947185,0.959,6.27,22.0,0.0
22,1984,50.0,5.0,01/25/1984,0.0,0.0,0.0,0.5,0.0,3.9231938e-05,0.033598363,37.6,0.0,7.831527,7.8408966,7.820054,18.151592,0.48275512,1300000.0,-2.42,0.47,-0.52,5.623576,0.76,7.05,23.0,0.0
23,1984,50.0,5.0,01/26/1984,0.0,0.0,0.0,0.5,0.0,3.9231938e-05,0.033598363,38.8,0.0,8.172527,8.181896,8.161054,18.8121,0.48484793,5620000.0,-4.94,0.6,-2.62,4.773376,0.055,2.91,24.0,0.0
24,1984,50.0,5.0,01/27/1984,0.0,0.0,0.0,2.0,0.0,3.9231938e-05,0.033598363,40.0,0.0,8.513527,8.522897,8.502054,18.781496,0.46953738,2060000.0,-3.65,0.57,-1.13,5.3290052,0.452,5.67,25.0,0.0
25,1984,50.0,5.0,01/28/1984,0.0,0.0,0.0,2.0,0.0,3.9231938e-05,0.033598363,41.2,0.0,8.854527,8.863896,8.843054,20.372295,0.49447316,6380000.0,0.27,2.2,1.24,6.5339904,0.09,5.31,26.0,0.0
26,1984,50.0,5.0,01/29/1984,0.0,0.0,0.0,2.0,0.0,0.000109612716,0.033598363,42.4,0.0,9.195527,9.204897,9.184054,20.390804,0.4809152,1620000.0,0.37,2.71,1.38,6.6624846,0.315,4.0,27.0,0.0
27,1984,50.0,5.0,01/30/1984,0.0,0.0,2.0,2.0,0.0,0.00019996866,0.033598363,43.6,0.0,9.536527,9.545897,9.525054,20.629622,0.47315645,2800000.0,-0.79,2.37,0.98,6.43557,0.754,4.64,28.0,0.0
28,1984,50.0,5.0,01/31/1984,0.0,0.0,2.0,2.0,0.0,0.00027325298,0.033598363,44.8,0.0,9.877527,9.886897,11.266054,21.329193,0.47609806,4390000.0,1.16,2.46,1.73,6.802979,0.537,3.99,29.0,0.0
29,1984,50.0,5.0,02/01/1984,0.0,0.0,2.0,2.0,0.0,0.0004184116,0.033598363,46.0,0.0,10.218527,10.227897,11.607054,21.82051,0.47435895,4510000.0,-0.05,4.68,1.77,6.510437,0.653,3.48,30.0,0.0
30,1984,50.0,5.0,02/02/1984,0.0,0.0,2.0,2.0,0.0,0.0005857498,0.033598363,47.2,0.0,10.559527,10.568896,11.948054,22.431572,0.47524518,3950000.0,-0.09,2.72,1.69,6.768829,0.669,3.43,31.0,0.0
31,1984,50.0,5.0,02/03/1984,0.0,0.0,2.0,2.0,0.0,0.00076435634,0.033598363,48.4,0.0,10.900527,10.909897,12.289054,23.072933,0.4767135,2710000.0,2.85,4.81,3.52,7.529398,0.255,4.65,32.0,0.0
32,1984,50.0,5.0,02/04/1984,0.0,0.0,2.0,2.0,0.0,0.0011767575,0.033603683,49.6,0.0,11.24122,11.25084,12.62944,23.284252,0.46944058,1220000.0,0.63,5.87,2.42,7.03624,1.209,5.62,33.0,0.0
33,1984,50.0,5.0,02/05/1984,0.0,0.0,2.0,2.0,0.0,0.0014942588,0.033603683,50.8,0.0,11.58222,11.591841,12.970441,24.564186,0.48354697,2900000.0,-0.92,7.02,2.69,7.1836658,0.152,4.08,34.0,0.0
34,1984,50.0,5.0,02/06/1984,0.0,0.0,2.0,2.0,0.0,0.0018839039,0.033603683,52.0,0.0,11.923221,11.93284,13.31144,24.693975,0.47488412,4540000.0,-1.09,7.36,3.69,7.2248116,0.392,4.95,35.0,0.0
35,1984,50.0,5.0,02/07/1984,0.0,0.0,2.0,2.0,0.0,0.0024723988,0.03362021,53.2,0.0,12.263268,12.273665,13.650537,25.077314,0.47137812,3610000.0,0.54,6.98,4.03,7.8563614,2.677,8.12,36.0,0.0
36,1984,50.0,5.0,02/08/1984,0.0,0.0,2.0,2.0,0.0,0.003178491,0.03362021,54.4,0.0,12.604268,12.614666,13.991537,27.748045,0.5100743,6400000.0,-0.26,6.74,3.2,6.6865234,0.679,6.91,37.0,0.0
37,1984,50.0,5.0,02/09/1984,0.0,0.0,2.0,2.0,0.0,0.0037913648,0.03362021,55.6,0.0,12.945269,12.955666,14.332537,28.397638,0.5107489,4220000.0,-0.18,3.29,1.48,6.3109555,1.329,7.27,38.0,0.0
38,1984,50.0,5.0,02/10/1984,0.0,0.0,2.0,2.0,0.0,0.0040998454,0.03362021,56.8,0.0,13.286268,13.296666,14.673536,29.706158,0.5229957,6580000.0,-0.64,4.01,1.29,6.2335935,0.244,5.49,39.0,0.0
39,1984,50.0,5.0,02/11/1984,0.0,0.0,2.0,2.0,0.0,0.004387706,0.03362021,58.0,0.0,13.627268,13.637666,15.014537,29.949385,0.5163687,4800000.0,-1.65,4.35,1.2,6.2335935,0.041,2.27,40.0,0.0
40,1984,50.0,5.0,02/12/1984,0.0,0.0,2.0,2.0,0.0,0.0046732966,0.03362021,59.2,0.0,13.718268,13.728665,15.105536,29.998724,0.5067352,3440000.0,0.94,5.94,3.29,7.2609854,0.08,3.23,41.0,0.0
41,1984,50.0,5.0,02/13/1984,0.0,0.0,2.0,2.0,0.0,0.005506121,0.03362021,60.4,0.0,13.809268,13.819666,15.196537,30.074324,0.49791926,8460000.0,-4.42,3.37,-1.27,4.702372,0.0,3.53,42.0,0.0
42,1984,50.0,5.0,02/14/1984,0.0,0.0,2.0,2.0,0.0,0.005506121,0.03362021,61.6,0.0,13.900269,13.9106655,15.287537,30.081718,0.48833957,8600000.0,-4.25,3.74,-1.28,4.8671002,0.0,3.23,43.0,0.0
43,1984,50.0,5.0,02/15/1984,0.0,0.0,2.0,2.0,0.0,0.005506121,0.03362021,62.8,0.0,13.991268,14.001666,15.378536,30.106842,0.47940832,8380000.0,-3.82,3.72,-1.24,4.688284,0.0,2.15,44.0,0.0
44,1984,50.0,5.0,02/16/1984,0.0,0.0,2.0,2.0,0.0,0.005506121,0.03362021,64.0,0.0,14.082269,14.092666,15.469537,30.136316,0.47087994,9310000.0,-4.09,2.54,-1.59,4.5666,0.0,1.64,45.0,0.0
45,1984,50.0,5.0,02/17/1984,0.0,0.0,2.0,2.0,0.0,0.005506121,0.03362021,65.2,0.0,14.173268,14.183666,15.560536,30.172144,0.46276295,8860000.0,-7.15,1.71,-2.84,4.0948815,0.001,0.93,46.0,0.0
46,1984,50.0,5.0,02/18/1984,0.0,0.0,2.0,2.0,0.0,0.005506121,0.03362021,66.4,0.0,14.264268,14.274666,15.651537,30.576118,0.46048373,9230000.0,-6.63,1.35,-3.4,4.0855317,0.0,1.38,47.0,0.0
47,1984,50.0,5.0,02/19/1984,0.0,0.0,2.0,2.0,0.0,0.005506121,0.03362021,67.6,0.0,14.3552685,14.365665,15.742537,31.1195,0.46034762,9450000.0,-8.43,2.48,-3.61,3.9324658,0.0,1.91,48.0,0.0
48,1984,50.0,5.0,02/20/1984,0.0,0.0,2.0,2.0,0.0,0.005506121,0.03362021,68.8,0.0,14.446268,14.456666,15.833536,31.663502,0.4602253,10080000.0,-7.6,1.08,-3.84,4.1230445,0.0,2.8,49.0,0.0
49,1984,50.0,5.0,02/21/1984,0.0,0.0,2.0,2.0,0.0,0.005506121,0.03362021,70.0,0.0,14.537269,14.547666,15.924537,32.207134,0.4601019,9660000.0,-6.81,2.89,-1.91,4.925584,0.043,3.23,50.0,0.0
50,1984,50.0,5.0,02/22/1984,0.0,0.0,2.0,2.0,0.0,0.005506121,0.03362021,71.2,0.0,14.628268,14.638666,16.015537,32.795,0.46060392,5370000.0,0.09,1.91,0.75,6.2335935,0.384,4.37,51.0,0.0
51,1984,50.0,5.0,02/23/1984,0.0,0.0,2.0,2.0,0.0,0.005776692,0.03362021,72.4,0.0,14.719268,14.729666,16.106537,33.688,0.46530387,4480000.0,-0.22,2.88,0.82,6.201983,0.153,3.18,52.0,0.0
52,1984,50.0,5.0,02/24/1984,0.0,0.0,2.0,2.0,0.0,0.006087372,0.03362021,73.6,0.0,14.810268,14.820665,16.197536,34.009,0.4620788,6110000.0,-0.99,4.23,0.95,6.1794906,0.193,2.82,53.0,0.0
53,1984,50.0,5.0,02/25/1984,0.0,0.0,2.0,2.0,0.0,0.006465112,0.03362021,74.8,0.0,14.901268,14.911666,16.288536,34.601,0.4625802,5640000.0,-2.44,1.04,-1.15,5.040669,0.028,4.2,54.0,0.0
54,1984,50.0,5.0,02/26/1984,0.0,0.0,2.0,2.0,0.0,0.006465112,0.03362021,76.0,0.0,14.992269,15.0026655,16.379536,34.988,0.46036842,3760000.0,-2.4,1.16,-1.08,4.9958405,0.06,4.99,55.0,0.0
55,1984,50.0,5.0,02/27/1984,0.0,0.0,2.0,2.0,0.0,0.006465112,0.03362021,77.2,0.0,15.083268,15.093666,16.470537,35.563576,0.46066806,3440000.0,-2.43,2.76,-0.17,5.50082,0.064,2.16,56.0,0.0
56,1984,50.0,5.0,02/28/1984,0.0,0.0,2.0,2.0,0.0,0.006465112,0.03362021,78.4,0.0,15.174269,15.184666,16.561537,36.128,0.46081632,2800000.0,-1.91,0.76,-0.42,5.727718,0.61,2.48,57.0,0.0
57,1984,50.0,5.0,02/29/1984,0.0,0.0,2.0,2.0,0.0,0.006465112,0.03362021,79.6,0.0,15.265268,15.275666,16.652536,37.226,0.46766332,4300000.0,-3.68,2.18,-0.9,5.4483666,0.121,1.96,58.0,0.0
58,1984,50.0,5.0,03/01/1984,0.0,0.0,2.0,2.0,0.0,0.006465112,0.03362021,80.8,0.0,15.356268,15.366666,16.743536,37.323776,0.46192795,11070000.0,-4.25,4.44,-0.78,5.332947,0.002,1.73,59.0,0.0
59,1984,50.0,5.0,03/02/1984,0.0,0.0,2.0,2.0,0.0,0.006465112,0.03362021,82.0,0.0,15.4472685,15.457665,16.834538,37.722,0.4600244,8530000.0,-3.17,4.28,0.17,5.7109413,0.026,1.3,60.0,0.0
60,1984,50.0,5.0,03/03/1984,0.0,0.0,2.0,2.0,0.0,0.0065528923,0.03362021,83.2,0.0,15.538268,15.548666,16.925537,38.293617,0.46025982,4650000.0,-1.22,3.07,1.19,6.242651,0.63,5.27,61.0,0.0
61,1984,50.0,5.0,03/04/1984,0.0,0.0,2.0,2.0,0.0,0.007191459,0.03362021,84.4,0.0,15.629269,15.639666,17.016537,39.44469,0.46735418,4910000.0,-1.38,1.58,0.12,5.872087,0.718,5.86,62.0,0.0
62,1984,50.0,5.0,03/05/1984,0.0,0.0,2.0,2.0,0.0,0.007258681,0.03362021,85.6,0.0,15.720268,15.730666,17.107536,40.128265,0.46878812,10300000.0,-2.46,3.59,-0.09,5.3211308,0.014,1.38,63.0,0.0
63,1984,50.0,5.0,03/06/1984,0.0,0.0,2.0,2.0,0.0,0.007258681,0.03362021,86.8,0.0,15.811268,15.821666,17.198536,40.11291,0.46213034,5620000.0,-2.85,3.36,0.22,5.884979,0.018,1.09,64.0,0.0
64,1984,50.0,5.0,03/07/1984,0.0,0.0,2.0,2.5,0.0,0.00739111,0.03362021,88.0,0.0,15.902268,15.912665,17.289537,40.503,0.46026137,6610000.0,-1.06,7.48,2.42,6.7445292,0.015,1.47,65.0,0.0
65,1984,50.0,5.0,03/08/1984,0.0,0.0,2.0,3.0,0.0,0.008901313,0.03362021,89.2,0.0,15.993268,16.003666,17.380537,41.396023,0.46408096,5880000.0,-0.74,5.84,2.44,7.031204,0.03,3.02,66.0,0.0
66,1984,50.0,5.0,03/09/1984,0.0,0.0,2.0,3.0,0.0,0.0104952,0.03362021,90.4,0.0,16.084269,16.094666,17.471537,41.964,0.46420354,10570000.0,-2.24,3.03,-0.21,5.177299,0.017,4.24,67.0,0.0
67,1984,50.0,5.0,03/10/1984,0.0,0.0,2.0,3.0,0.0,0.0104952,0.03362021,91.6,0.0,16.175268,16.185665,17.562536,42.153,0.4601856,9860000.0,-3.68,1.24,-1.7,4.528939,0.012,3.65,68.0,0.0
68,1984,50.0,5.0,03/11/1984,0.0,0.0,2.0,3.0,0.0,0.0104952,0.03362021,92.8,0.0,16.266268,16.276667,17.653536,42.692173,0.46004498,5740000.0,-4.24,-0.14,-1.68,4.766233,0.188,1.91,69.0,0.0
69,1984,50.0,5.0,03/12/1984,0.0,0.0,2.0,3.5,0.0,0.0104952,0.03362021,94.0,0.0,16.357267,16.367666,17.744537,43.4157,0.46186912,5700000.0,-1.1,3.77,0.54,6.0769534,0.128,2.05,70.0,0.0
70,1984,50.0,5.0,03/13/1984,0.0,0.0,2.0,3.5,0.0,0.010895576,0.03362021,95.2,0.0,16.448269,16.458666,17.835537,44.27,0.465021,12320000.0,-2.61,5.54,0.94,5.731919,0.022,2.05,71.0,0.0
71,1984,50.0,5.0,03/14/1984,0.0,0.0,2.0,3.5,0.0,0.011616677,0.03362021,96.4,0.0,16.539268,16.549665,17.926537,44.367844,0.46024734,9590000.0,-3.56,4.33,0.06,5.3211308,0.006,2.23,72.0,0.0
72,1984,50.0,5.0,03/15/1984,0.0,0.0,2.0,3.5,0.0,0.011664353,0.03362021,97.6,0.0,16.630268,16.640665,18.017536,44.89692,0.4600094,14590000.0,-2.51,8.67,1.62,5.833562,0.0,2.22,73.0,0.0
73,1984,50.0,5.0,03/16/1984,0.0,0.0,2.0,3.5,0.0,0.012992121,0.03362021,98.8,0.0,16.721268,16.731667,18.108536,45.43292,0.45984733,14810000.0,-2.79,8.95,1.88,6.211,0.0,2.27,74.0,0.0
74,1984,50.0,5.0,03/17/1984,0.0,0.0,2.0,3.5,0.0,0.014590763,0.03362021,100.0,0.0,16.81227,16.822666,18.199537,45.975315,0.45975316,13580000.0,-2.17,9.41,2.51,6.265346,0.001,1.91,75.0,0.0
75,1984,50.0,5.0,03/18/1984,0.0,0.0,2.0,3.5,0.0,0.01680591,0.03362021,101.2,0.0,16.903269,16.913666,18.290537,46.51869,0.4596708,11620000.0,-2.26,8.37,2.69,6.444886,0.006,1.56,76.0,0.0
76,1984,50.0,5.0,03/19/1984,0.0,0.0,2.0,3.5,0.0,0.019274002,0.03362021,102.4,0.0,16.994268,17.004665,18.381536,47.067596,0.4596445,8990000.0,-1.79,7.94,3.13,6.700983,0.015,1.38,77.0,0.0
77,1984,50.0,5.0,03/20/1984,0.0,0.0,2.0,3.5,0.0,0.022259295,0.03362021,103.6,0.0,17.085268,17.095665,18.472536,47.621563,0.4596676,12860000.0,-1.02,8.4,3.09,6.3799195,0.008,2.17,78.0,0.0
78,1984,50.0,5.0,03/21/1984,0.0,0.0,2.0,3.5,0.0,0.025291981,0.03362021,104.8,0.0,17.176268,17.186666,18.563536,48.156673,0.45951024,15890000.0,-3.25,9.37,2.86,5.4283104,0.0,1.18,79.0,0.0
79,1984,50.0,5.0,03/22/1984,0.0,0.0,2.0,3.5,0.0,0.02813638,0.03362021,106.0,0.0,17.26727,17.277666,18.654537,48.690403,0.4593434,16170000.0,-0.49,10.31,3.78,5.533321,0.0,1.2,80.0,0.0
80,1984,50.0,5.0,03/23/1984,0.0,0.0,2.0,3.5,0.0,0.031945333,0.03362021,107.2,0.0,17.358269,17.368666,18.745537,49.230827,0.4592428,13850000.0,-0.75,10.81,4.57,6.324695,0.001,1.36,81.0,0.0
81,1984,50.0,5.0,03/24/1984,0.0,0.0,2.0,3.5,0.0,0.03661036,0.03362021,108.4,0.0,17.449268,17.459665,18.836536,49.772945,0.45916003,14040000.0,-0.07,9.86,4.48,6.802979,0.009,1.88,82.0,0.0
82,1984,50.0,5.0,03/25/1984,0.0,0.0,2.0,3.5,0.0,0.041242447,0.03362021,109.6,0.0,17.540268,17.550665,18.927536,50.321938,0.45914176,4730000.0,2.15,6.4,4.34,7.529398,0.354,5.09,83.0,0.0
83,1984,50.0,5.0,03/26/1984,0.0,0.0,2.0,3.5,0.0,0.045786943,0.03362021,110.8,0.0,17.631268,17.641666,19.018538,51.21156,0.46219817,10080000.0,2.25,8.6,4.83,7.609992,0.25,4.89,84.0,0.0
84,1984,50.0,5.0,03/27/1984,0.0,0.0,2.0,3.5,0.0,0.05090823,0.03362021,112.0,0.0,17.72227,17.732666,19.109537,51.77,0.46223214,5640000.0,3.07,7.33,4.97,7.956863,0.54,5.46,85.0,0.0
85,1984,50.0,5.0,03/28/1984,0.0,0.0,4.0,3.5,0.0,0.056243587,0.033673745,113.2,0.0,17.81031,17.82312,19.194622,52.612,0.46477032,10770000.0,3.06,7.41,4.97,8.282644,0.71,5.77,86.0,0.0
86,1984,50.0,5.0,03/29/1984,0.0,0.0,4.0,3.5,0.0,0.06164464,0.034305487,114.4,0.0,17.866573,17.907694,20.616144,53.344482,0.46629792,7090000.0,3.01,9.08,6.23,9.088959,0.589,4.77,87.0,0.0
87,1984,50.0,5.0,03/30/1984,0.0,0.0,4.0,3.5,0.0,0.06849741,0.035129257,115.6,0.0,17.912489,17.990347,20.616978,53.90331,0.4662916,8160000.0,0.95,6.6,4.48,7.6424417,0.688,3.33,88.0,0.0
88,1984,50.0,5.0,03/31/1984,0.0,0.0,4.0,3.5,0.0,0.073484585,0.03599199,116.8,0.0,17.956556,18.072647,20.614113,54.61055,0.4675561,11270000.0,0.26,7.12,3.16,6.798091,0.074,1.48,89.0,0.0
89,1984,50.0,5.0,04/01/1984,0.0,0.0,4.0,3.5,0.0,0.07704421,0.037021182,118.0,0.0,17.991816,18.153307,20.593632,54.805573,0.464454,11650000.0,0.03,8.77,4.26,7.255808,0.319,1.93,90.0,0.0
90,1984,50.0,5.0,04/02/1984,0.0,0.0,4.0,3.5,0.0,0.081899464,0.038112313,119.2,0.0,18.023909,18.233374,20.566816,55.354927,0.46438697,7090000.0,-0.63,3.02,1.19,6.306381,1.478,5.09,91.0,0.0
91,1984,50.0,5.0,04/03/1984,0.0,0.0,4.0,3.5,0.0,0.08327153,0.03835779,120.0,0.0,18.101713,18.321922,20.631424,56.84157,0.47367978,13770000.0,-2.02,3.51,0.39,5.325067,0.071,4.95,92.0,0.0
92,1984,50.0,5.0,04/04/1984,0.0,0.0,4.0,3.5,0.0,0.083726384,0.038438126,120.0,0.0,18.188398,18.41212,20.713799,56.403835,0.47003198,10530000.0,-2.76,4.07,0.25,5.2858233,0.046,2.89,93.0,0.0
93,1984,50.0,5.0,04/05/1984,0.0,0.0,4.0,3.5,0.0,0.08402128,0.038438126,120.0,0.0,18.2794,18.50312,20.804798,55.971592,0.46642992,8960000.0,-3.41,5.07,1.03,5.278005,0.035,0.7,94.0,0.0
94,1984,50.0,5.0,04/06/1984,0.0,0.0,4.0,3.5,0.0,0.08524992,0.038438126,120.0,0.0,18.3704,18.59412,20.895798,55.562622,0.46302184,5610000.0,-1.12,2.53,0.59,6.002135,0.673,1.57,95.0,0.0
95,1984,50.0,5.0,04/07/1984,0.0,0.0,4.0,3.5,0.0,0.08596156,0.038438126,120.0,0.0,18.4614,18.68512,20.986797,55.873,0.46560833,6360000.0,-0.7,2.88,1.53,6.590826,0.879,3.12,96.0,0.0
96,1984,50.0,5.0,04/08/1984,0.0,0.0,4.0,3.5,0.0,0.08782732,0.038438126,120.0,0.0,18.552399,18.776121,21.077799,56.320595,0.4693383,8010000.0,0.66,7.82,3.93,7.302522,0.187,2.3,97.0,0.0
97,1984,50.0,5.0,04/09/1984,0.0,0.0,6.0,3.5,0.0,0.09267201,0.038438126,120.0,0.0,18.643398,18.86712,21.168798,56.037273,0.4669773,7930000.0,0.07,7.82,3.7,7.1529417,0.065,2.3,98.0,0.0
98,1984,50.0,5.0,04/10/1984,0.0,0.0,6.0,3.5,0.0,0.09728235,0.038438126,120.0,0.0,18.7344,18.95812,22.659798,55.632683,0.4636057,8950000.0,0.58,6.91,3.39,6.7251444,0.058,1.91,99.0,0.0
99,1984,50.0,5.0,04/11/1984,0.0,0.0,6.0,3.5,0.0,0.10155147,0.038438126,120.0,0.0,18.8254,19.04912,22.7508,55.258,0.46048334,9470000.0,0.58,6.65,3.45,6.8421936,0.147,2.05,100.0,0.0
100,1984,50.0,5.0,04/12/1984,0.0,0.0,6.0,3.5,0.0,0.10594197,0.038438126,120.0,0.0,18.916399,19.14012,22.841799,55.326603,0.461055,15970000.0,1.29,10.18,5.0,7.333812,0.029,1.98,101.0,0.0
101,1984,50.0,5.0,04/13/1984,0.0,0.0,6.0,3.5,0.0,0.11237141,0.038479723,120.0,0.0,19.005236,19.230717,22.92847,55.186802,0.45989004,15510000.0,0.62,8.98,4.93,7.3862257,0.182,2.51,102.0,0.0
102,1984,50.0,5.0,04/14/1984,0.0,0.0,6.0,3.5,0.0,0.118776225,0.038722828,120.0,0.0,19.083815,19.319397,22.994629,55.313126,0.46094272,18010000.0,-0.94,12.54,6.0,7.1529417,0.0,1.37,103.0,0.0
103,1984,50.0,5.0,04/15/1984,0.0,0.0,6.0,3.5,0.0,0.12665066,0.039039884,120.0,0.0,19.158897,19.407421,23.053795,55.129086,0.45940903,19690000.0,1.33,15.06,8.22,9.000945,0.0,2.47,104.0,0.0
104,1984,50.0,5.0,04/16/1984,0.0,0.0,6.0,3.5,0.0,0.13754748,0.039606586,120.0,0.0,19.222054,19.493206,23.089108,55.09348,0.45911235,15420000.0,5.69,16.26,9.94,10.582434,0.288,4.16,105.0,0.0
105,1984,50.0,5.0,04/17/1984,0.0,0.0,6.0,3.5,0.0,0.15085585,0.041357853,120.0,0.0,19.229502,19.568527,23.013002,55.345295,0.4612108,15380000.0,0.3,7.98,4.84,7.1223345,0.093,2.77,106.0,0.0
106,1984,50.0,5.0,04/18/1984,0.0,0.0,6.0,3.5,0.0,0.15739991,0.04240412,120.0,0.0,19.272324,19.650465,23.007648,55.278824,0.46065685,18020000.0,-0.91,9.74,4.12,6.347654,0.003,1.85,107.0,0.0
107,1984,50.0,5.0,04/19/1984,0.0,0.0,6.0,3.5,0.0,0.16302478,0.043409284,120.0,0.0,19.317831,19.732895,23.007664,55.162098,0.45968413,21040000.0,-1.17,12.68,6.25,6.486959,0.0,1.21,108.0,0.0
